22,badlands,minecraft:badlands,BUTTERFLY_SPAWNS,butterflies:clipperorange_chrysalis,20,1,4
23,badlands,minecraft:badlands,BUTTERFLY_SPAWNS,butterflies:clipperorange_egg,20,1,4
24,badlands,minecraft:badlands,BUTTERFLY_SPAWNS,butterflies:clipperyellow,20,1,4
25,badlands,minecraft:badlands,BUTTERFLY_SPAWNS,butterflies:clipperyellow_caterpillar,20,1,4
26,badlands,minecraft:badlands,BUTTERFLY_SPAWNS,butterflies:clipperyellow_chrysalis,20,1,4
27,badlands,minecraft:badlands,BUTTERFLY_SPAWNS,butterflies:clipperyellow_egg,20,1,4
28,badlands,minecraft:badlands,BUTTERFLY_SPAWNS,butterflies:common-crow,80,1,4
29,badlands,minecraft:badlands,BUTTERFLY_SPAWNS,butterflies:common-crow_caterpillar,80,1,4
30,badlands,minecraft:badlands,BUTTERFLY_SPAWNS,butterflies:common-crow_chrysalis,80,1,4
31,badlands,minecraft:badlands,BUTTERFLY_SPAWNS,butterflies:common-crow_egg,80,1,4
32,badlands,minecraft:badlands,BUTTERFLY_SPAWNS,butterflies:commongrassyellow,80,1,4
33,badlands,minecraft:badlands,BUTTERFLY_SPAWNS,butterflies:commongrassyellow_caterpillar,80,1,4
34,badlands,minecraft:badlands,BUTTERFLY_SPAWNS,butterflies:commongrassyellow_chrysalis,80,1,4
35,badlands,minecraft:badlands,BUTTERFLY_SPAWNS,butterflies:commongrassyellow_egg,80,1,4
36,badlands,minecraft:badlands,BUTTERFLY_SPAWNS,butterflies:diamondback,60,1,4
37,badlands,minecraft:badlands,BUTTERFLY_SPAWNS,butterflies:diamondback_caterpillar,60,1,4
38,badlands,minecraft:badlands,BUTTERFLY_SPAWNS,butterflies:diamondback_chrysalis,60,1,4
39,badlands,minecraft:badlands,BUTTERFLY_SPAWNS,butterflies:diamondback_egg,60,1,4
40,badlands,minecraft:badlands,BUTTERFLY_SPAWNS,butterflies:forester,20,1,4
41,badlands,minecraft:badlands,BUTTERFLY_SPAWNS,butterflies:forester_caterpillar,20,1,4
42,badlands,minecraft:badlands,BUTTERFLY_SPAWNS,butterflies:forester_chrysalis,20,1,4
43,badlands,minecraft:badlands,BUTTERFLY_SPAWNS,butterflies:forester_egg,20,1,4
44,badlands,minecraft:badlands,BUTTERFLY_SPAWNS,butterflies:peacock-pansy-dry,50,1,4
45,badlands,minecraft:badlands,BUTTERFLY_SPAWNS,butterflies:peacock-pansy-dry_caterpillar,50,1,4
46,badlands,minecraft:badlands,BUTTERFLY_SPAWNS,butterflies:peacock-pansy-dry_chrysalis,50,1,4
47,badlands,minecraft:badlands,BUTTERFLY_SPAWNS,butterflies:peacock-pansy-dry_egg,50,1,4
48,badlands,minecraft:badlands,CREATURE,alexsmobs:emu,15,2,5
49,badlands,minecraft:badlands,CREATURE,alexsmobs:kangaroo,10,3,5
50,badlands,minecraft:badlands,CREATURE,alexsmobs:rattlesnake,15,1,4
51,badlands,minecraft:badlands,CREATURE,alexsmobs:roadrunner,10,2,3
52,badlands,minecraft:badlands,CREATURE,ambientadditions:spider_tailed_adder,10,1,1
53,badlands,minecraft:badlands,CREATURE,exoticbirds:kookaburra,5,2,3
54,badlands,minecraft:badlands,CREATURE,friendsandfoes:mauler,10,1,1
55,badlands,minecraft:badlands,CREATURE,minecraft:armadillo,5,1,2
56,badlands,minecraft:badlands,CREATURE,quark:stoneling,5,1,1
57,badlands,minecraft:badlands,CREATURE,quark:toretoise,15,1,3
58,badlands,minecraft:badlands,MONSTER,alexsmobs:centipede_head,10,1,1
59,badlands,minecraft:badlands,MONSTER,alexsmobs:farseer,30,1,1
60,badlands,minecraft:badlands,MONSTER,alexsmobs:murmur,5,1,1
61,badlands,minecraft:badlands,MONSTER,creeperoverhaul:badlands_creeper,70,2,4
62,badlands,minecraft:badlands,MONSTER,creeperoverhaul:cave_creeper,70,2,2
63,badlands,minecraft:badlands,MONSTER,endermanoverhaul:badlands_enderman,10,1,4
64,badlands,minecraft:badlands,MONSTER,endermanoverhaul:cave_enderman,5,1,2
65,badlands,minecraft:badlands,MONSTER,knightquest:ghosty,18,1,1
66,badlands,minecraft:badlands,MONSTER,minecraft:skeleton,80,4,4
67,badlands,minecraft:badlands,MONSTER,minecraft:slime,80,4,4
68,badlands,minecraft:badlands,MONSTER,minecraft:spider,80,4,4
69,badlands,minecraft:badlands,MONSTER,minecraft:witch,5,1,1
70,badlands,minecraft:badlands,MONSTER,minecraft:zombie,80,4,4
71,badlands,minecraft:badlands,MONSTER,minecraft:zombie_villager,5,1,1
72,badlands,minecraft:badlands,MONSTER,more_critters:shriekbat,5,1,1
73,badlands,minecraft:badlands,MONSTER,mowziesmobs:grottol,5,1,1
74,badlands,minecraft:badlands,MONSTER,opposing_force:frowzy,60,4,4
75,badlands,minecraft:badlands,MONSTER,opposing_force:ramble,5,1,1
76,badlands,minecraft:badlands,MONSTER,opposing_force:terror,10,1,1
77,badlands,minecraft:badlands,MONSTER,quark:stoneling,5,1,1
78,badlands,minecraft:badlands,MONSTER,quark:toretoise,15,1,3
79,badlands,minecraft:badlands,MONSTER,species:cliff_hanger,20,1,1
80,badlands,minecraft:badlands,MONSTER,species:ghoul,10,1,1
81,badlands,minecraft:badlands,MONSTER,species:limpet,80,1,1
82,badlands,minecraft:badlands,MONSTER,species:quake,20,1,1
83,badlands,minecraft:badlands,MONSTER,species:wicked,40,1,3
84,badlands,minecraft:badlands,rascals,friendsandfoes:rascal,5,1,1
85,badlands,minecraft:badlands,UNDERGROUND_WATER_CREATURE,minecraft:glow_squid,10,4,6
86,badlands,minecraft:badlands,UNDERGROUND_WATER_CREATURE,species:deepfish,80,4,6
87,badlands,minecraft:badlands,WATER_AMBIENT,alexsmobs:devils_hole_pupfish,25,6,12
88,badlands,minecraft:badlands,WATER_AMBIENT,fintastic:artemia,10,4,8
89,badlands,minecraft:eroded_badlands,AMBIENT,alexsmobs:cockroach,5,5,5
90,badlands,minecraft:eroded_badlands,AMBIENT,alexsmobs:fly,5,1,1
91,badlands,minecraft:eroded_badlands,AMBIENT,minecraft:bat,10,8,8
92,badlands,minecraft:eroded_badlands,AMBIENT,more_critters:balloon_rat,10,1,2
93,badlands,minecraft:eroded_badlands,CREATURE,alexsmobs:emu,15,2,5
94,badlands,minecraft:eroded_badlands,CREATURE,alexsmobs:rattlesnake,15,1,4
95,badlands,minecraft:eroded_badlands,CREATURE,alexsmobs:roadrunner,10,2,3
96,badlands,minecraft:eroded_badlands,CREATURE,ambientadditions:spider_tailed_adder,10,1,1
97,badlands,minecraft:eroded_badlands,CREATURE,exoticbirds:kookaburra,5,2,3
98,badlands,minecraft:eroded_badlands,CREATURE,friendsandfoes:mauler,10,1,1
99,badlands,minecraft:eroded_badlands,CREATURE,minecraft:armadillo,5,1,2
100,badlands,minecraft:eroded_badlands,CREATURE,quark:stoneling,5,1,1
101,badlands,minecraft:eroded_badlands,CREATURE,quark:toretoise,15,1,3
102,badlands,minecraft:eroded_badlands,MONSTER,alexsmobs:centipede_head,10,1,1
103,badlands,minecraft:eroded_badlands,MONSTER,alexsmobs:farseer,30,1,1
104,badlands,minecraft:eroded_badlands,MONSTER,alexsmobs:murmur,5,1,1
105,badlands,minecraft:eroded_badlands,MONSTER,creeperoverhaul:badlands_creeper,70,2,4
106,badlands,minecraft:eroded_badlands,MONSTER,creeperoverhaul:cave_creeper,70,2,2
107,badlands,minecraft:eroded_badlands,MONSTER,endermanoverhaul:badlands_enderman,10,1,4
108,badlands,minecraft:eroded_badlands,MONSTER,endermanoverhaul:cave_enderman,5,1,2
109,badlands,minecraft:eroded_badlands,MONSTER,minecraft:skeleton,80,4,4
110,badlands,minecraft:eroded_badlands,MONSTER,minecraft:slime,80,4,4
111,badlands,minecraft:eroded_badlands,MONSTER,minecraft:spider,80,4,4
112,badlands,minecraft:eroded_badlands,MONSTER,minecraft:witch,5,1,1
113,badlands,minecraft:eroded_badlands,MONSTER,minecraft:zombie,80,4,4
114,badlands,minecraft:eroded_badlands,MONSTER,minecraft:zombie_villager,5,1,1
115,badlands,minecraft:eroded_badlands,MONSTER,more_critters:shriekbat,5,1,1
116,badlands,minecraft:eroded_badlands,MONSTER,mowziesmobs:grottol,5,1,1
117,badlands,minecraft:eroded_badlands,MONSTER,opposing_force:frowzy,60,4,4
118,badlands,minecraft:eroded_badlands,MONSTER,opposing_force:ramble,5,1,1
119,badlands,minecraft:eroded_badlands,MONSTER,opposing_force:terror,10,1,1
120,badlands,minecraft:eroded_badlands,MONSTER,quark:stoneling,5,1,1
121,badlands,minecraft:eroded_badlands,MONSTER,quark:toretoise,15,1,3
122,badlands,minecraft:eroded_badlands,MONSTER,species:cliff_hanger,20,1,1
123,badlands,minecraft:eroded_badlands,MONSTER,species:ghoul,10,1,1
124,badlands,minecraft:eroded_badlands,MONSTER,species:limpet,80,1,1
125,badlands,minecraft:eroded_badlands,MONSTER,species:quake,20,1,1
126,badlands,minecraft:eroded_badlands,MONSTER,species:wicked,40,1,3
127,badlands,minecraft:eroded_badlands,rascals,friendsandfoes:rascal,5,1,1
128,badlands,minecraft:eroded_badlands,UNDERGROUND_WATER_CREATURE,minecraft:glow_squid,10,4,6
129,badlands,minecraft:eroded_badlands,UNDERGROUND_WATER_CREATURE,species:deepfish,80,4,6
130,badlands,minecraft:eroded_badlands,WATER_AMBIENT,alexsmobs:devils_hole_pupfish,25,6,12
131,badlands,minecraft:eroded_badlands,WATER_AMBIENT,fintastic:artemia,10,4,8
132,badlands,minecraft:wooded_badlands,AMBIENT,alexsmobs:cockroach,5,5,5
133,badlands,minecraft:wooded_badlands,AMBIENT,alexsmobs:fly,5,1,1
134,badlands,minecraft:wooded_badlands,AMBIENT,minecraft:bat,10,8,8
135,badlands,minecraft:wooded_badlands,BUTTERFLY_SPAWNS,butterflies:admiral,60,1,4
136,badlands,minecraft:wooded_badlands,BUTTERFLY_SPAWNS,butterflies:admiral_caterpillar,60,1,4
137,badlands,minecraft:wooded_badlands,BUTTERFLY_SPAWNS,butterflies:admiral_chrysalis,60,1,4
138,badlands,minecraft:wooded_badlands,BUTTERFLY_SPAWNS,butterflies:admiral_egg,60,1,4
139,badlands,minecraft:wooded_badlands,BUTTERFLY_SPAWNS,butterflies:bluemoon,40,1,4
140,badlands,minecraft:wooded_badlands,BUTTERFLY_SPAWNS,butterflies:bluemoon_caterpillar,40,1,4
141,badlands,minecraft:wooded_badlands,BUTTERFLY_SPAWNS,butterflies:bluemoon_chrysalis,40,1,4
142,badlands,minecraft:wooded_badlands,BUTTERFLY_SPAWNS,butterflies:bluemoon_egg,40,1,4
143,badlands,minecraft:wooded_badlands,BUTTERFLY_SPAWNS,butterflies:bluemoonmale,40,1,4
144,badlands,minecraft:wooded_badlands,BUTTERFLY_SPAWNS,butterflies:bluemoonmale_caterpillar,40,1,4
145,badlands,minecraft:wooded_badlands,BUTTERFLY_SPAWNS,butterflies:bluemoonmale_chrysalis,40,1,4
146,badlands,minecraft:wooded_badlands,BUTTERFLY_SPAWNS,butterflies:bluemoonmale_egg,40,1,4
147,badlands,minecraft:wooded_badlands,BUTTERFLY_SPAWNS,butterflies:christmas,60,1,4
148,badlands,minecraft:wooded_badlands,BUTTERFLY_SPAWNS,butterflies:christmas_caterpillar,60,1,4
149,badlands,minecraft:wooded_badlands,BUTTERFLY_SPAWNS,butterflies:christmas_chrysalis,60,1,4
150,badlands,minecraft:wooded_badlands,BUTTERFLY_SPAWNS,butterflies:christmas_egg,60,1,4
151,badlands,minecraft:wooded_badlands,BUTTERFLY_SPAWNS,butterflies:clipperorange,20,1,4
152,badlands,minecraft:wooded_badlands,BUTTERFLY_SPAWNS,butterflies:clipperorange_caterpillar,20,1,4
153,badlands,minecraft:wooded_badlands,BUTTERFLY_SPAWNS,butterflies:clipperorange_chrysalis,20,1,4
154,badlands,minecraft:wooded_badlands,BUTTERFLY_SPAWNS,butterflies:clipperorange_egg,20,1,4
155,badlands,minecraft:wooded_badlands,BUTTERFLY_SPAWNS,butterflies:clipperyellow,20,1,4
156,badlands,minecraft:wooded_badlands,BUTTERFLY_SPAWNS,butterflies:clipperyellow_caterpillar,20,1,4
157,badlands,minecraft:wooded_badlands,BUTTERFLY_SPAWNS,butterflies:clipperyellow_chrysalis,20,1,4
158,badlands,minecraft:wooded_badlands,BUTTERFLY_SPAWNS,butterflies:clipperyellow_egg,20,1,4
159,badlands,minecraft:wooded_badlands,BUTTERFLY_SPAWNS,butterflies:common-crow,80,1,4
160,badlands,minecraft:wooded_badlands,BUTTERFLY_SPAWNS,butterflies:common-crow_caterpillar,80,1,4
161,badlands,minecraft:wooded_badlands,BUTTERFLY_SPAWNS,butterflies:common-crow_chrysalis,80,1,4
162,badlands,minecraft:wooded_badlands,BUTTERFLY_SPAWNS,butterflies:common-crow_egg,80,1,4
163,badlands,minecraft:wooded_badlands,BUTTERFLY_SPAWNS,butterflies:commongrassyellow,80,1,4
164,badlands,minecraft:wooded_badlands,BUTTERFLY_SPAWNS,butterflies:commongrassyellow_caterpillar,80,1,4
165,badlands,minecraft:wooded_badlands,BUTTERFLY_SPAWNS,butterflies:commongrassyellow_chrysalis,80,1,4
166,badlands,minecraft:wooded_badlands,BUTTERFLY_SPAWNS,butterflies:commongrassyellow_egg,80,1,4
167,badlands,minecraft:wooded_badlands,BUTTERFLY_SPAWNS,butterflies:diamondback,60,1,4
168,badlands,minecraft:wooded_badlands,BUTTERFLY_SPAWNS,butterflies:diamondback_caterpillar,60,1,4
169,badlands,minecraft:wooded_badlands,BUTTERFLY_SPAWNS,butterflies:diamondback_chrysalis,60,1,4
170,badlands,minecraft:wooded_badlands,BUTTERFLY_SPAWNS,butterflies:diamondback_egg,60,1,4
171,badlands,minecraft:wooded_badlands,BUTTERFLY_SPAWNS,butterflies:forester,20,1,4
172,badlands,minecraft:wooded_badlands,BUTTERFLY_SPAWNS,butterflies:forester_caterpillar,20,1,4
173,badlands,minecraft:wooded_badlands,BUTTERFLY_SPAWNS,butterflies:forester_chrysalis,20,1,4
174,badlands,minecraft:wooded_badlands,BUTTERFLY_SPAWNS,butterflies:forester_egg,20,1,4
175,badlands,minecraft:wooded_badlands,BUTTERFLY_SPAWNS,butterflies:peacock-pansy-dry,50,1,4
176,badlands,minecraft:wooded_badlands,BUTTERFLY_SPAWNS,butterflies:peacock-pansy-dry_caterpillar,50,1,4
177,badlands,minecraft:wooded_badlands,BUTTERFLY_SPAWNS,butterflies:peacock-pansy-dry_chrysalis,50,1,4
178,badlands,minecraft:wooded_badlands,BUTTERFLY_SPAWNS,butterflies:peacock-pansy-dry_egg,50,1,4
179,badlands,minecraft:wooded_badlands,CREATURE,alexsmobs:emu,15,2,5
180,badlands,minecraft:wooded_badlands,CREATURE,alexsmobs:kangaroo,10,3,5
181,badlands,minecraft:wooded_badlands,CREATURE,alexsmobs:rattlesnake,15,1,4
182,badlands,minecraft:wooded_badlands,CREATURE,alexsmobs:roadrunner,10,2,3
183,badlands,minecraft:wooded_badlands,CREATURE,alexsmobs:tasmanian_devil,10,1,2
184,badlands,minecraft:wooded_badlands,CREATURE,ambientadditions:naked_mole_rat,5,1,2
185,badlands,minecraft:wooded_badlands,CREATURE,ambientadditions:spider_tailed_adder,10,1,1
186,badlands,minecraft:wooded_badlands,CREATURE,exoticbirds:cassowary,10,2,3
187,badlands,minecraft:wooded_badlands,CREATURE,exoticbirds:kookaburra,5,2,3
188,badlands,minecraft:wooded_badlands,CREATURE,friendsandfoes:mauler,10,1,1
189,badlands,minecraft:wooded_badlands,CREATURE,minecraft:armadillo,10,1,2
190,badlands,minecraft:wooded_badlands,CREATURE,minecraft:wolf,5,2,4
191,badlands,minecraft:wooded_badlands,CREATURE,quark:stoneling,5,1,1
192,badlands,minecraft:wooded_badlands,CREATURE,quark:toretoise,15,1,3
193,badlands,minecraft:wooded_badlands,MONSTER,alexsmobs:centipede_head,10,1,1
194,badlands,minecraft:wooded_badlands,MONSTER,alexsmobs:farseer,30,1,1
195,badlands,minecraft:wooded_badlands,MONSTER,alexsmobs:murmur,5,1,1
196,badlands,minecraft:wooded_badlands,MONSTER,creeperoverhaul:badlands_creeper,70,2,4
197,badlands,minecraft:wooded_badlands,MONSTER,creeperoverhaul:cave_creeper,70,2,2
198,badlands,minecraft:wooded_badlands,MONSTER,endermanoverhaul:badlands_enderman,10,1,4
199,badlands,minecraft:wooded_badlands,MONSTER,endermanoverhaul:cave_enderman,5,1,2
200,badlands,minecraft:wooded_badlands,MONSTER,minecraft:skeleton,80,4,4
201,badlands,minecraft:wooded_badlands,MONSTER,minecraft:slime,80,4,4
202,badlands,minecraft:wooded_badlands,MONSTER,minecraft:spider,80,4,4
203,badlands,minecraft:wooded_badlands,MONSTER,minecraft:witch,5,1,1
204,badlands,minecraft:wooded_badlands,MONSTER,minecraft:zombie,80,4,4
205,badlands,minecraft:wooded_badlands,MONSTER,minecraft:zombie_villager,5,1,1
206,badlands,minecraft:wooded_badlands,MONSTER,more_critters:shriekbat,5,1,1
207,badlands,minecraft:wooded_badlands,MONSTER,mowziesmobs:grottol,5,1,1
208,badlands,minecraft:wooded_badlands,MONSTER,opposing_force:frowzy,60,4,4
209,badlands,minecraft:wooded_badlands,MONSTER,opposing_force:ramble,5,1,1
210,badlands,minecraft:wooded_badlands,MONSTER,opposing_force:terror,10,1,1
211,badlands,minecraft:wooded_badlands,MONSTER,quark:stoneling,5,1,1
212,badlands,minecraft:wooded_badlands,MONSTER,quark:toretoise,15,1,3
213,badlands,minecraft:wooded_badlands,MONSTER,species:bewereager,30,1,2
214,badlands,minecraft:wooded_badlands,MONSTER,species:cliff_hanger,20,1,1
215,badlands,minecraft:wooded_badlands,MONSTER,species:ghoul,10,1,1
216,badlands,minecraft:wooded_badlands,MONSTER,species:limpet,80,1,1
217,badlands,minecraft:wooded_badlands,MONSTER,species:quake,20,1,1
218,badlands,minecraft:wooded_badlands,MONSTER,species:wicked,40,1,3
219,badlands,minecraft:wooded_badlands,rascals,friendsandfoes:rascal,5,1,1
220,badlands,minecraft:wooded_badlands,UNDERGROUND_WATER_CREATURE,minecraft:glow_squid,10,4,6
221,badlands,minecraft:wooded_badlands,UNDERGROUND_WATER_CREATURE,species:deepfish,80,4,6
222,badlands,minecraft:wooded_badlands,WATER_AMBIENT,alexsmobs:devils_hole_pupfish,25,6,12
223,badlands,minecraft:wooded_badlands,WATER_AMBIENT,fintastic:artemia,10,4,8
224,beach,biomesoplenty:dune_beach,AMBIENT,alexsmobs:cockroach,5,5,5
225,beach,biomesoplenty:dune_beach,AMBIENT,minecraft:bat,10,8,8
226,beach,biomesoplenty:dune_beach,CREATURE,alexsmobs:seagull,15,3,6
227,beach,biomesoplenty:dune_beach,CREATURE,alexsmobs:seal,15,3,8
228,beach,biomesoplenty:dune_beach,CREATURE,exoticbirds:booby,5,1,3
229,beach,biomesoplenty:dune_beach,CREATURE,exoticbirds:crane,20,2,3
230,beach,biomesoplenty:dune_beach,CREATURE,exoticbirds:pelican,5,1,2
231,beach,biomesoplenty:dune_beach,CREATURE,quark:stoneling,5,1,1
232,beach,biomesoplenty:dune_beach,CREATURE,quark:toretoise,15,1,3
233,beach,biomesoplenty:dune_beach,CREATURE,seafarer:crab,15,1,3
234,beach,biomesoplenty:dune_beach,MONSTER,alexsmobs:centipede_head,10,1,1
235,beach,biomesoplenty:dune_beach,MONSTER,alexsmobs:farseer,30,1,1
236,beach,biomesoplenty:dune_beach,MONSTER,alexsmobs:murmur,5,1,1
237,beach,biomesoplenty:dune_beach,MONSTER,creeperoverhaul:beach_creeper,70,2,4
238,beach,biomesoplenty:dune_beach,MONSTER,creeperoverhaul:cave_creeper,70,2,2
239,beach,biomesoplenty:dune_beach,MONSTER,endermanoverhaul:cave_enderman,5,1,2
240,beach,biomesoplenty:dune_beach,MONSTER,minecraft:skeleton,80,4,4
241,beach,biomesoplenty:dune_beach,MONSTER,minecraft:slime,80,4,4
242,beach,biomesoplenty:dune_beach,MONSTER,minecraft:spider,80,4,4
243,beach,biomesoplenty:dune_beach,MONSTER,minecraft:witch,5,1,1
244,beach,biomesoplenty:dune_beach,MONSTER,minecraft:zombie,80,4,4
245,beach,biomesoplenty:dune_beach,MONSTER,minecraft:zombie_villager,5,1,1
246,beach,biomesoplenty:dune_beach,MONSTER,more_critters:shriekbat,5,1,1
247,beach,biomesoplenty:dune_beach,MONSTER,mowziesmobs:grottol,5,1,1
248,beach,biomesoplenty:dune_beach,MONSTER,opposing_force:frowzy,60,4,4
249,beach,biomesoplenty:dune_beach,MONSTER,opposing_force:ramble,5,1,1
250,beach,biomesoplenty:dune_beach,MONSTER,opposing_force:terror,10,1,1
251,beach,biomesoplenty:dune_beach,MONSTER,quark:stoneling,5,1,1
252,beach,biomesoplenty:dune_beach,MONSTER,quark:toretoise,15,1,3
253,beach,biomesoplenty:dune_beach,MONSTER,species:cliff_hanger,20,1,1
254,beach,biomesoplenty:dune_beach,MONSTER,species:ghoul,10,1,1
255,beach,biomesoplenty:dune_beach,MONSTER,species:limpet,80,1,1
256,beach,biomesoplenty:dune_beach,MONSTER,species:wicked,40,1,3
257,beach,biomesoplenty:dune_beach,rascals,friendsandfoes:rascal,5,1,1
258,beach,biomesoplenty:dune_beach,UNDERGROUND_WATER_CREATURE,minecraft:glow_squid,10,4,6
259,beach,biomesoplenty:dune_beach,UNDERGROUND_WATER_CREATURE,species:deepfish,80,4,6
260,beach,biomesoplenty:dune_beach,WATER_AMBIENT,alexsmobs:devils_hole_pupfish,25,6,12
261,beach,biomesoplenty:dune_beach,WATER_AMBIENT,alexsmobs:lobster,5,2,5
262,beach,biomesoplenty:dune_beach,WATER_AMBIENT,minecraft:cod,15,4,8
263,beach,biomesoplenty:dune_beach,WATER_AMBIENT,unusualfishmod:aero_mono,10,4,8
264,beach,biomesoplenty:gravel_beach,AMBIENT,alexsmobs:cockroach,5,5,5
265,beach,biomesoplenty:gravel_beach,AMBIENT,minecraft:bat,10,8,8
266,beach,biomesoplenty:gravel_beach,CREATURE,alexsmobs:seagull,15,3,6
267,beach,biomesoplenty:gravel_beach,CREATURE,alexsmobs:seal,15,3,8
268,beach,biomesoplenty:gravel_beach,CREATURE,exoticbirds:booby,5,1,3
269,beach,biomesoplenty:gravel_beach,CREATURE,quark:stoneling,5,1,1
270,beach,biomesoplenty:gravel_beach,CREATURE,quark:toretoise,15,1,3
271,beach,biomesoplenty:gravel_beach,CREATURE,seafarer:crab,15,1,3
272,beach,biomesoplenty:gravel_beach,MONSTER,alexsmobs:centipede_head,10,1,1
273,beach,biomesoplenty:gravel_beach,MONSTER,alexsmobs:farseer,30,1,1
274,beach,biomesoplenty:gravel_beach,MONSTER,alexsmobs:murmur,5,1,1
275,beach,biomesoplenty:gravel_beach,MONSTER,creeperoverhaul:beach_creeper,70,2,4
276,beach,biomesoplenty:gravel_beach,MONSTER,creeperoverhaul:cave_creeper,70,2,2
277,beach,biomesoplenty:gravel_beach,MONSTER,minecraft:enderman,5,1,4
278,beach,biomesoplenty:gravel_beach,MONSTER,minecraft:skeleton,80,4,4
279,beach,biomesoplenty:gravel_beach,MONSTER,minecraft:slime,80,4,4
280,beach,biomesoplenty:gravel_beach,MONSTER,minecraft:spider,80,4,4
281,beach,biomesoplenty:gravel_beach,MONSTER,minecraft:witch,5,1,1
282,beach,biomesoplenty:gravel_beach,MONSTER,minecraft:zombie,80,4,4
283,beach,biomesoplenty:gravel_beach,MONSTER,minecraft:zombie_villager,5,1,1
284,beach,biomesoplenty:gravel_beach,MONSTER,more_critters:shriekbat,5,1,1
285,beach,biomesoplenty:gravel_beach,MONSTER,mowziesmobs:grottol,5,1,1
286,beach,biomesoplenty:gravel_beach,MONSTER,opposing_force:frowzy,60,4,4
287,beach,biomesoplenty:gravel_beach,MONSTER,opposing_force:ramble,5,1,1
288,beach,biomesoplenty:gravel_beach,MONSTER,opposing_force:terror,10,1,1
289,beach,biomesoplenty:gravel_beach,MONSTER,quark:stoneling,5,1,1
290,beach,biomesoplenty:gravel_beach,MONSTER,quark:toretoise,15,1,3
291,beach,biomesoplenty:gravel_beach,MONSTER,species:cliff_hanger,20,1,1
292,beach,biomesoplenty:gravel_beach,MONSTER,species:ghoul,10,1,1
293,beach,biomesoplenty:gravel_beach,MONSTER,species:limpet,80,1,1
294,beach,biomesoplenty:gravel_beach,MONSTER,species:wicked,40,1,3
295,beach,biomesoplenty:gravel_beach,rascals,friendsandfoes:rascal,5,1,1
296,beach,biomesoplenty:gravel_beach,UNDERGROUND_WATER_CREATURE,minecraft:glow_squid,10,4,6
297,beach,biomesoplenty:gravel_beach,UNDERGROUND_WATER_CREATURE,species:deepfish,80,4,6
298,beach,biomesoplenty:gravel_beach,WATER_AMBIENT,alexsmobs:devils_hole_pupfish,25,6,12
299,beach,biomesoplenty:gravel_beach,WATER_AMBIENT,alexsmobs:lobster,5,2,5
300,beach,biomesoplenty:gravel_beach,WATER_AMBIENT,minecraft:cod,15,4,8
301,beach,biomesoplenty:gravel_beach,WATER_AMBIENT,unusualfishmod:beaked_herring,10,6,12
302,beach,minecraft:beach,AMBIENT,alexsmobs:cockroach,5,5,5
303,beach,minecraft:beach,AMBIENT,minecraft:bat,10,8,8
304,beach,minecraft:beach,CREATURE,alexsmobs:seagull,15,3,6
305,beach,minecraft:beach,CREATURE,alexsmobs:seal,15,3,8
306,beach,minecraft:beach,CREATURE,exoticbirds:booby,5,1,3
307,beach,minecraft:beach,CREATURE,exoticbirds:pelican,5,1,2
308,beach,minecraft:beach,CREATURE,minecraft:turtle,5,2,5
309,beach,minecraft:beach,CREATURE,quark:stoneling,5,1,1
310,beach,minecraft:beach,CREATURE,quark:toretoise,15,1,3
